season,week,home_team,away_team,home_score,away_score,home_win,div_game,home_rest,away_rest,spread_line,home_moneyline,away_moneyline,home_rolling_win_pct,away_rolling_win_pct,home_rolling_point_diff,away_rolling_point_diff
2022,14,SEA,CAR,24.0,30.0,0,0,7,14,3.5,-200.0,178.0,0.3333333333333333,0.6666666666666666,-2.3333333333333335,4.333333333333333
2022,14,DEN,KC,28.0,34.0,0,1,7,7,-8.5,329.0,-394.0,0.0,0.6666666666666666,-6.666666666666667,5.333333333333333
2022,14,TEN,JAX,22.0,36.0,0,1,7,7,3.0,-169.0,151.0,0.3333333333333333,0.3333333333333333,-6.333333333333333,-11.666666666666666
2022,14,NYG,PHI,22.0,48.0,0,1,7,7,-7.5,260.0,-302.0,0.0,1.0,-7.0,11.0
2022,14,DET,MIN,34.0,23.0,1,1,7,7,2.5,-132.0,119.0,0.6666666666666666,0.6666666666666666,12.0,-8.333333333333334
2022,14,DAL,HOU,27.0,23.0,1,0,7,7,17.0,-1365.0,918.0,1.0,0.0,26.666666666666668,-13.666666666666666
2022,14,BUF,NYJ,20.0,12.0,1,1,10,7,10.0,-398.0,332.0,1.0,0.3333333333333333,8.333333333333334,3.0
2022,14,PIT,BAL,14.0,16.0,0,1,7,7,1.5,-124.0,112.0,0.6666666666666666,0.6666666666666666,1.0,3.3333333333333335
2022,14,CIN,CLE,23.0,10.0,1,1,7,7,4.5,-204.0,181.0,1.0,0.6666666666666666,4.666666666666667,3.6666666666666665
2022,14,ARI,NE,13.0,27.0,0,0,15,11,-2.0,113.0,-125.0,0.3333333333333333,0.3333333333333333,-6.333333333333333,-4.666666666666667
2022,15,SEA,SF,13.0,21.0,0,1,4,4,-3.0,152.0,-169.0,0.3333333333333333,1.0,-2.6666666666666665,19.0
2022,15,MIN,IND,39.0,36.0,1,0,6,13,3.5,-188.0,168.0,0.6666666666666666,0.0,0.3333333333333333,-14.333333333333334
2022,15,CLE,BAL,13.0,3.0,1,1,6,6,2.5,-155.0,139.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666
2022,15,BUF,MIA,32.0,29.0,1,1,6,6,7.0,-320.0,273.0,1.0,0.3333333333333333,8.333333333333334,-2.3333333333333335
2022,15,LAC,TEN,17.0,14.0,1,0,7,7,3.0,-158.0,142.0,0.6666666666666666,0.0,0.0,-14.333333333333334
2022,15,TB,CIN,23.0,34.0,0,0,7,7,-3.5,150.0,-167.0,0.3333333333333333,1.0,-11.0,6.666666666666667
2022,15,CHI,PHI,20.0,25.0,0,0,14,7,-8.5,323.0,-386.0,0.0,1.0,-11.0,19.333333333333332
2022,15,LV,NE,30.0,24.0,1,0,10,6,1.0,-129.0,117.0,0.6666666666666666,0.3333333333333333,4.0,-2.3333333333333335
2022,15,WAS,NYG,12.0,20.0,0,1,14,7,4.5,-203.0,180.0,0.6666666666666666,0.0,6.333333333333333,-11.333333333333334
2022,15,DEN,ARI,24.0,15.0,1,0,7,6,1.5,-121.0,110.0,0.0,0.0,-6.666666666666667,-14.333333333333334
2022,15,CAR,PIT,16.0,24.0,0,0,7,7,2.5,-145.0,130.0,0.6666666666666666,0.6666666666666666,3.0,2.6666666666666665
2022,15,NO,ATL,21.0,18.0,1,1,13,14,5.0,-231.0,203.0,0.3333333333333333,0.3333333333333333,-2.3333333333333335,-2.0
2022,15,JAX,DAL,40.0,34.0,1,0,7,7,-4.0,168.0,-188.0,0.6666666666666666,1.0,-3.6666666666666665,15.666666666666666
2022,15,HOU,KC,24.0,30.0,0,0,7,7,-14.5,572.0,-755.0,0.0,0.6666666666666666,-10.666666666666666,6.333333333333333
2022,15,NYJ,DET,17.0,20.0,0,0,7,7,2.0,-132.0,120.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,11.333333333333334
2022,15,GB,LA,24.0,12.0,1,0,15,11,8.0,-356.0,301.0,0.3333333333333333,0.3333333333333333,-2.6666666666666665,-6.333333333333333
2022,16,NYJ,JAX,3.0,19.0,0,0,4,4,2.5,-136.0,123.0,0.0,0.6666666666666666,-5.333333333333333,-2.0
2022,16,PIT,LV,13.0,10.0,1,0,6,6,2.5,-141.0,127.0,0.6666666666666666,0.6666666666666666,3.0,4.0
2022,16,DAL,PHI,40.0,34.0,1,1,6,6,4.0,-200.0,178.0,0.6666666666666666,1.0,11.0,18.666666666666668
2022,16,SF,WAS,37.0,20.0,1,0,9,6,6.5,-279.0,241.0,1.0,0.3333333333333333,17.333333333333332,-0.6666666666666666
2022,16,NE,CIN,18.0,22.0,0,0,6,6,-3.0,136.0,-151.0,0.3333333333333333,1.0,-2.0,9.0
2022,16,MIN,NYG,27.0,24.0,1,0,7,6,4.5,-215.0,191.0,0.6666666666666666,0.3333333333333333,-1.0,-6.0
2022,16,TEN,HOU,14.0,19.0,0,1,6,6,3.0,-170.0,153.0,0.0,0.0,-14.0,-7.666666666666667
2022,16,CLE,NO,10.0,17.0,0,0,7,6,3.0,-181.0,162.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,-3.6666666666666665
2022,16,CHI,BUF,13.0,35.0,0,0,6,7,-8.0,304.0,-360.0,0.0,1.0,-11.666666666666666,8.333333333333334
2022,16,CAR,DET,37.0,23.0,1,0,6,6,-2.5,117.0,-129.0,0.6666666666666666,1.0,3.6666666666666665,13.333333333333334
2022,16,BAL,ATL,17.0,9.0,1,0,7,6,6.5,-274.0,238.0,0.6666666666666666,0.0,-2.3333333333333335,-4.0
2022,16,KC,SEA,24.0,10.0,1,0,6,9,10.5,-447.0,367.0,0.6666666666666666,0.3333333333333333,3.0,-3.3333333333333335
2022,16,MIA,GB,20.0,26.0,0,0,8,6,3.5,-182.0,163.0,0.0,0.6666666666666666,-8.333333333333334,4.666666666666667
2022,16,LA,DEN,51.0,14.0,1,0,6,7,-3.0,155.0,-173.0,0.3333333333333333,0.3333333333333333,-5.0,0.6666666666666666
2022,16,ARI,TB,16.0,19.0,0,0,7,7,-7.5,273.0,-320.0,0.0,0.3333333333333333,-8.0,-12.666666666666666
2022,16,IND,LAC,3.0,20.0,0,0,9,8,-3.5,165.0,-185.0,0.0,0.6666666666666666,-15.0,0.6666666666666666
2022,17,TEN,DAL,13.0,27.0,0,0,5,5,-14.0,563.0,-741.0,0.0,0.6666666666666666,-7.333333333333333,1.3333333333333333
2022,17,BAL,PIT,13.0,16.0,0,1,8,8,1.0,-121.0,110.0,0.6666666666666666,0.6666666666666666,0.0,3.0
2022,17,LAC,LA,31.0,10.0,1,0,6,7,6.5,-283.0,244.0,1.0,0.6666666666666666,8.666666666666666,8.666666666666666
2022,17,GB,MIN,41.0,17.0,1,1,7,8,3.0,-173.0,155.0,1.0,0.6666666666666666,9.0,-1.6666666666666667
2022,17,SEA,NYJ,23.0,6.0,1,0,8,10,-1.0,102.0,-113.0,0.0,0.0,-9.333333333333334,-9.0
2022,17,LV,SF,34.0,37.0,0,0,8,8,-10.0,371.0,-453.0,0.3333333333333333,1.0,0.6666666666666666,17.666666666666668
2022,17,TB,CAR,30.0,24.0,1,1,7,8,3.5,-184.0,164.0,0.3333333333333333,0.6666666666666666,-12.0,4.0
2022,17,WAS,CLE,10.0,24.0,0,0,8,8,1.0,-117.0,106.0,0.0,0.3333333333333333,-8.333333333333334,-3.3333333333333335
2022,17,NYG,IND,38.0,10.0,1,0,8,6,5.5,-229.0,202.0,0.3333333333333333,0.0,-7.0,-18.333333333333332
2022,17,NE,MIA,23.0,21.0,1,1,8,7,3.0,-160.0,144.0,0.3333333333333333,0.0,1.3333333333333333,-5.0
2022,17,KC,DEN,27.0,24.0,1,1,8,7,13.5,-711.0,544.0,1.0,0.3333333333333333,8.666666666666666,-11.333333333333334
2022,17,HOU,JAX,3.0,31.0,0,1,8,10,-3.5,167.0,-187.0,0.3333333333333333,1.0,-1.6666666666666667,12.0
2022,17,DET,CHI,41.0,10.0,1,1,8,8,4.5,-219.0,194.0,0.6666666666666666,0.0,0.0,-12.0
2022,17,ATL,ARI,20.0,19.0,1,0,8,7,7.0,-279.0,241.0,0.0,0.0,-4.666666666666667,-8.666666666666666
2022,17,PHI,NO,10.0,20.0,0,0,8,8,5.5,-225.0,198.0,0.6666666666666666,0.6666666666666666,8.333333333333334,3.0
2022,18,LV,KC,13.0,31.0,0,1,6,6,-9.0,338.0,-407.0,0.3333333333333333,1.0,0.0,7.666666666666667
2022,18,JAX,TEN,20.0,16.0,1,1,6,9,6.0,-260.0,227.0,1.0,0.0,16.666666666666668,-7.333333333333333
2022,18,GB,DET,16.0,20.0,0,1,7,7,5.5,-273.0,237.0,1.0,0.6666666666666666,14.0,6.666666666666667
2022,18,WAS,DAL,26.0,6.0,1,1,7,10,-7.5,274.0,-320.0,0.0,0.6666666666666666,-13.0,4.666666666666667
2022,18,SF,ARI,38.0,13.0,1,1,7,7,14.0,-1061.0,753.0,1.0,0.0,9.333333333333334,-4.333333333333333
2022,18,SEA,LA,19.0,16.0,1,1,7,7,5.5,-224.0,198.0,0.3333333333333333,0.3333333333333333,-1.6666666666666667,1.3333333333333333
2022,18,PHI,NYG,22.0,16.0,1,1,7,7,16.5,-1252.0,858.0,0.3333333333333333,0.6666666666666666,-3.6666666666666665,11.0
2022,18,DEN,LAC,31.0,28.0,1,1,7,7,6.0,-254.0,222.0,0.3333333333333333,1.0,-10.333333333333334,13.666666666666666
2022,18,PIT,CLE,28.0,14.0,1,1,7,7,2.5,-142.0,128.0,1.0,0.6666666666666666,4.666666666666667,5.666666666666667
2022,18,MIA,NYJ,11.0,6.0,1,1,7,7,3.5,-200.0,178.0,0.0,0.0,-3.6666666666666665,-12.0
2022,18,IND,HOU,31.0,32.0,0,1,7,7,3.0,-142.0,128.0,0.0,0.3333333333333333,-16.0,-9.666666666666666
2022,18,CIN,BAL,27.0,16.0,1,1,6,7,11.0,-603.0,474.0,1.0,0.3333333333333333,9.333333333333334,-1.6666666666666667
2022,18,CHI,MIN,13.0,29.0,0,1,7,7,-6.5,227.0,-260.0,0.0,0.6666666666666666,-19.333333333333332,-6.0
2022,18,BUF,NE,35.0,23.0,1,1,6,7,8.0,-373.0,314.0,1.0,0.3333333333333333,11.0,-2.6666666666666665
2022,18,ATL,TB,30.0,17.0,1,1,7,7,6.0,-235.0,207.0,0.3333333333333333,0.6666666666666666,-3.3333333333333335,-0.6666666666666666
2022,18,NO,CAR,7.0,10.0,0,1,7,7,3.5,-179.0,160.0,1.0,0.3333333333333333,6.666666666666667,0.0
2022,19,JAX,LAC,31.0,30.0,1,0,7,6,-2.0,114.0,-126.0,1.0,0.6666666666666666,16.0,11.666666666666666
2022,19,SF,SEA,41.0,23.0,1,1,6,6,10.0,-447.0,367.0,1.0,0.6666666666666666,15.0,2.0
2022,19,BUF,MIA,34.0,31.0,1,1,7,7,14.0,-882.0,649.0,1.0,0.3333333333333333,12.333333333333334,-1.0
2022,19,MIN,NYG,24.0,31.0,0,0,7,7,2.5,-142.0,129.0,0.6666666666666666,0.3333333333333333,-1.6666666666666667,6.333333333333333
2022,19,CIN,BAL,24.0,17.0,1,1,7,7,7.5,-370.0,311.0,1.0,0.3333333333333333,8.666666666666666,-2.0
2022,19,TB,DAL,14.0,31.0,0,0,8,8,-2.5,122.0,-135.0,0.6666666666666666,0.6666666666666666,-1.3333333333333333,0.0
2022,20,KC,JAX,27.0,20.0,1,0,14,7,10.0,-461.0,377.0,1.0,1.0,11.666666666666666,11.0
2022,20,PHI,NYG,38.0,7.0,1,1,13,6,8.0,-360.0,304.0,0.3333333333333333,0.6666666666666666,-3.3333333333333335,9.666666666666666
2022,20,BUF,CIN,10.0,27.0,0,0,7,7,6.0,-259.0,226.0,1.0,1.0,12.333333333333334,7.333333333333333
2022,20,SF,DAL,19.0,12.0,1,0,8,6,3.5,-183.0,164.0,1.0,0.6666666666666666,15.333333333333334,3.6666666666666665
2022,21,KC,CIN,23.0,20.0,1,0,8,7,2.0,-131.0,119.0,1.0,1.0,9.333333333333334,11.666666666666666
2022,21,PHI,SF,31.0,7.0,1,0,8,7,2.5,-147.0,133.0,0.6666666666666666,1.0,9.0,16.666666666666668
2022,22,PHI,KC,35.0,38.0,0,0,14,14,1.0,-115.0,104.0,1.0,1.0,20.333333333333332,9.333333333333334
2023,1,KC,DET,20.0,21.0,0,0,7,7,4.0,-198.0,164.0,0.85,0.5294117647058824,7.0,1.5294117647058822
2023,1,ATL,CAR,24.0,10.0,1,1,7,7,3.5,-192.0,160.0,0.4117647058823529,0.4117647058823529,-1.2352941176470589,-1.588235294117647
2023,1,NYG,DAL,0.0,40.0,0,1,7,7,-3.5,142.0,-170.0,0.5263157894736842,0.6842105263157895,-1.5789473684210527,7.105263157894737
2023,1,SEA,LA,13.0,30.0,0,1,7,7,4.5,-218.0,180.0,0.5,0.29411764705882354,-0.6666666666666666,-4.529411764705882
2023,1,NE,PHI,20.0,25.0,0,0,7,7,-3.5,154.0,-185.0,0.47058823529411764,0.8,1.0,9.25
2023,1,DEN,LV,16.0,17.0,0,1,7,7,3.0,-162.0,136.0,0.29411764705882354,0.35294117647058826,-4.235294117647059,-1.3529411764705883
2023,1,CHI,GB,20.0,38.0,0,1,7,7,1.0,-118.0,-102.0,0.17647058823529413,0.47058823529411764,-8.058823529411764,-0.058823529411764705
2023,1,WAS,ARI,20.0,16.0,1,0,7,7,7.0,-340.0,270.0,0.47058823529411764,0.23529411764705882,-1.2941176470588236,-6.411764705882353
2023,1,LAC,MIA,34.0,36.0,0,0,7,7,3.0,-162.0,136.0,0.5555555555555556,0.5,0.3333333333333333,-0.2777777777777778
2023,1,NO,TEN,16.0,15.0,1,0,7,7,3.0,-148.0,124.0,0.4117647058823529,0.4117647058823529,-0.8823529411764706,-3.588235294117647
2023,1,MIN,TB,17.0,20.0,0,0,7,7,4.0,-205.0,170.0,0.7222222222222222,0.4444444444444444,-0.5555555555555556,-3.4444444444444446
2023,1,IND,JAX,21.0,31.0,0,1,7,7,-4.0,170.0,-205.0,0.23529411764705882,0.5263157894736842,-8.117647058823529,2.526315789473684
2023,1,CLE,CIN,24.0,3.0,1,1,7,7,-1.0,-108.0,-112.0,0.4117647058823529,0.7368421052631579,-1.1764705882352942,6.157894736842105
2023,1,BAL,HOU,25.0,9.0,1,0,7,7,9.5,-500.0,380.0,0.5555555555555556,0.17647058823529413,1.5555555555555556,-7.705882352941177
2023,1,PIT,SF,7.0,30.0,0,0,7,7,-1.5,100.0,-120.0,0.5294117647058824,0.75,-2.235294117647059,8.7
2023,1,NYJ,BUF,22.0,16.0,1,1,7,7,-2.5,114.0,-135.0,0.4117647058823529,0.7777777777777778,-1.1764705882352942,8.61111111111111
2023,2,PHI,MIN,34.0,28.0,1,0,4,4,6.0,-238.0,195.0,1.0,0.0,5.0,-3.0
2023,2,ARI,NYG,28.0,31.0,0,0,7,7,-5.0,185.0,-225.0,0.0,0.0,-4.0,-40.0
2023,2,NE,MIA,17.0,24.0,0,1,7,7,-2.0,110.0,-130.0,0.0,1.0,-5.0,2.0
2023,2,DEN,WAS,33.0,35.0,0,0,7,7,4.0,-198.0,164.0,0.0,1.0,-1.0,4.0
2023,2,DAL,NYJ,30.0,10.0,1,0,7,6,8.5,-380.0,300.0,1.0,1.0,40.0,6.0
2023,2,LA,SF,23.0,30.0,0,1,7,7,-7.5,270.0,-340.0,1.0,1.0,17.0,23.0
2023,2,TEN,LAC,27.0,24.0,1,0,7,7,-2.5,120.0,-142.0,0.0,0.0,-1.0,-2.0
2023,2,CIN,BAL,24.0,27.0,0,1,7,7,3.5,-175.0,145.0,0.0,1.0,-21.0,16.0
2023,2,JAX,KC,9.0,17.0,0,0,7,10,-3.5,142.0,-170.0,1.0,0.0,10.0,-1.0
2023,2,HOU,IND,20.0,31.0,0,1,7,7,-1.0,-110.0,-110.0,0.0,0.0,-16.0,-10.0
2023,2,DET,SEA,31.0,37.0,0,0,10,7,4.5,-218.0,180.0,1.0,0.0,1.0,-17.0
2023,2,BUF,LV,38.0,10.0,1,0,6,7,7.5,-355.0,280.0,0.0,1.0,-6.0,1.0
2023,2,ATL,GB,25.0,24.0,1,0,7,7,3.0,-148.0,124.0,1.0,1.0,14.0,18.0
2023,2,TB,CHI,27.0,17.0,1,0,7,7,2.5,-135.0,114.0,1.0,0.0,3.0,-18.0
2023,2,CAR,NO,17.0,20.0,0,1,8,8,-3.0,145.0,-175.0,0.0,1.0,-14.0,1.0
2023,2,PIT,CLE,26.0,22.0,1,1,8,8,-2.5,124.0,-148.0,0.0,1.0,-23.0,21.0
2023,3,SF,NYG,30.0,12.0,1,0,4,4,10.5,-535.0,400.0,1.0,0.5,15.0,-18.5
2023,3,WAS,BUF,3.0,37.0,0,0,7,7,-5.5,200.0,-245.0,1.0,0.5,3.0,11.0
2023,3,LV,PIT,18.0,23.0,0,0,7,6,3.0,-148.0,124.0,0.5,0.5,-13.5,-9.5
2023,3,KC,CHI,41.0,10.0,1,0,7,7,13.0,-750.0,525.0,0.5,0.0,3.5,-14.0
2023,3,ARI,DAL,28.0,16.0,1,0,7,7,-11.5,470.0,-650.0,0.0,1.0,-3.5,30.0
2023,3,SEA,CAR,37.0,27.0,1,0,7,6,5.0,-225.0,185.0,0.5,0.0,-5.5,-8.5
2023,3,NYJ,NE,10.0,15.0,0,1,7,7,-2.5,120.0,-142.0,0.5,0.0,-7.0,-6.0
2023,3,DET,ATL,20.0,6.0,1,0,7,7,3.0,-166.0,140.0,0.5,1.0,-2.5,7.5
2023,3,MIA,DEN,70.0,20.0,1,0,7,7,6.0,-250.0,205.0,1.0,0.0,4.5,-1.5
2023,3,JAX,HOU,17.0,37.0,0,1,7,7,7.5,-380.0,300.0,0.5,0.0,1.0,-13.5
2023,3,GB,NO,18.0,17.0,1,0,7,6,-1.5,105.0,-125.0,0.5,1.0,8.5,2.0
2023,3,CLE,TEN,27.0,3.0,1,0,6,7,3.5,-185.0,154.0,0.5,0.5,8.5,1.0
2023,3,BAL,IND,19.0,22.0,0,0,7,7,7.5,-380.0,300.0,1.0,0.5,9.5,0.5
2023,3,MIN,LAC,24.0,28.0,0,0,10,7,1.0,-110.0,-110.0,0.0,0.0,-4.5,-2.5
2023,3,TB,PHI,11.0,25.0,0,0,8,11,-6.0,210.0,-258.0,1.0,1.0,6.5,5.5
2023,3,CIN,LA,19.0,16.0,1,0,8,8,3.0,-162.0,136.0,0.0,0.5,-12.0,5.0
2023,4,GB,DET,20.0,34.0,0,1,4,4,-2.5,120.0,-142.0,0.6666666666666666,0.6666666666666666,6.0,3.0
2023,4,NYJ,KC,20.0,23.0,0,0,7,7,-9.5,370.0,-485.0,0.3333333333333333,0.6666666666666666,-6.333333333333333,12.666666666666666
2023,4,SF,ARI,35.0,16.0,1,1,10,7,15.0,-1100.0,700.0,1.0,0.3333333333333333,16.0,1.6666666666666667
2023,4,DAL,NE,38.0,3.0,1,0,7,7,6.5,-285.0,230.0,0.6666666666666666,0.3333333333333333,16.0,-2.3333333333333335
2023,4,LAC,LV,24.0,17.0,1,1,7,7,7.0,-310.0,250.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-10.666666666666666
2023,4,TEN,CIN,27.0,3.0,1,0,7,6,-2.5,136.0,-162.0,0.3333333333333333,0.3333333333333333,-7.333333333333333,-7.0
2023,4,PHI,WAS,34.0,31.0,1,1,6,7,9.5,-455.0,350.0,1.0,0.6666666666666666,8.333333333333334,-9.333333333333334
2023,4,NO,TB,9.0,26.0,0,1,7,6,4.0,-205.0,170.0,0.6666666666666666,0.6666666666666666,1.0,-0.3333333333333333
2023,4,HOU,PIT,30.0,6.0,1,0,7,7,-3.0,136.0,-162.0,0.3333333333333333,0.6666666666666666,-2.3333333333333335,-4.666666666666667
2023,4,CLE,BAL,3.0,28.0,0,1,7,7,-2.0,114.0,-135.0,0.6666666666666666,0.6666666666666666,13.666666666666666,5.333333333333333
2023,4,CHI,DEN,28.0,31.0,0,0,7,7,-3.0,136.0,-162.0,0.0,0.0,-19.666666666666668,-17.666666666666668
2023,4,CAR,MIN,13.0,21.0,0,0,7,7,-4.5,185.0,-225.0,0.0,0.0,-9.0,-4.333333333333333
2023,4,BUF,MIA,48.0,20.0,1,1,7,7,2.5,-142.0,120.0,0.6666666666666666,1.0,18.666666666666668,19.666666666666668
2023,4,JAX,ATL,23.0,7.0,1,0,7,7,3.5,-185.0,154.0,0.3333333333333333,0.6666666666666666,-6.0,0.3333333333333333
2023,4,IND,LA,23.0,29.0,0,0,7,6,-1.0,-105.0,-115.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335
2023,4,NYG,SEA,3.0,24.0,0,0,11,8,-2.5,120.0,-142.0,0.3333333333333333,0.6666666666666666,-18.333333333333332,-0.3333333333333333
2023,5,WAS,CHI,20.0,40.0,0,0,4,4,6.0,-258.0,210.0,0.3333333333333333,0.0,-11.666666666666666,-14.666666666666666
2023,5,LA,PHI,14.0,23.0,0,0,7,7,-3.5,160.0,-192.0,0.3333333333333333,1.0,-1.3333333333333333,7.666666666666667
2023,5,SF,DAL,42.0,10.0,1,0,7,7,3.5,-180.0,150.0,1.0,0.6666666666666666,14.666666666666666,14.333333333333334
2023,5,MIN,KC,20.0,27.0,0,0,7,7,-3.5,150.0,-180.0,0.3333333333333333,1.0,-0.6666666666666666,14.0
2023,5,DEN,NYJ,21.0,31.0,0,0,7,7,2.5,-135.0,114.0,0.3333333333333333,0.0,-16.333333333333332,-9.333333333333334
2023,5,ARI,CIN,20.0,34.0,0,0,7,7,-3.0,142.0,-170.0,0.3333333333333333,0.3333333333333333,-3.3333333333333335,-8.0
2023,5,PIT,BAL,17.0,10.0,1,1,7,7,-4.5,190.0,-230.0,0.6666666666666666,0.6666666666666666,-5.0,8.333333333333334
2023,5,MIA,NYG,31.0,16.0,1,0,7,6,12.5,-750.0,525.0,0.6666666666666666,0.3333333333333333,9.666666666666666,-12.0
2023,5,IND,TEN,23.0,16.0,1,1,7,7,-2.5,120.0,-142.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0
2023,5,DET,CAR,42.0,24.0,1,0,10,7,9.5,-455.0,350.0,0.6666666666666666,0.0,7.333333333333333,-7.0
2023,5,ATL,HOU,21.0,19.0,1,0,7,7,2.5,-142.0,120.0,0.3333333333333333,0.6666666666666666,-9.666666666666666,11.0
2023,5,BUF,JAX,20.0,25.0,0,0,7,7,5.5,-250.0,205.0,1.0,0.3333333333333333,30.0,-4.0
2023,5,NE,NO,0.0,34.0,0,0,7,7,2.5,-135.0,114.0,0.3333333333333333,0.3333333333333333,-12.333333333333334,-5.0
2023,5,LV,GB,17.0,13.0,1,0,8,11,1.0,-118.0,-102.0,0.0,0.3333333333333333,-13.333333333333334,-4.666666666666667
2023,6,KC,DEN,19.0,8.0,1,1,4,4,10.5,-650.0,470.0,1.0,0.3333333333333333,13.666666666666666,-19.0
2023,6,LA,ARI,26.0,9.0,1,1,7,7,7.0,-340.0,270.0,0.3333333333333333,0.3333333333333333,-2.0,-7.0
2023,6,BUF,NYG,14.0,9.0,1,0,7,7,15.5,-1200.0,750.0,0.6666666666666666,0.0,19.0,-18.0
2023,6,TB,DET,6.0,20.0,0,0,14,7,-3.0,136.0,-162.0,0.6666666666666666,1.0,4.333333333333333,15.333333333333334
2023,6,NYJ,PHI,20.0,14.0,1,0,7,7,-6.5,245.0,-305.0,0.3333333333333333,1.0,0.6666666666666666,8.666666666666666
2023,6,LV,NE,21.0,17.0,1,0,6,7,3.0,-148.0,124.0,0.3333333333333333,0.3333333333333333,-2.6666666666666665,-21.333333333333332
2023,6,MIA,CAR,42.0,21.0,1,0,7,7,14.0,-1100.0,700.0,0.6666666666666666,0.0,12.333333333333334,-12.0
2023,6,HOU,NO,20.0,13.0,1,0,7,7,-2.0,110.0,-130.0,0.6666666666666666,0.3333333333333333,14.0,5.333333333333333
2023,6,CLE,SF,19.0,17.0,1,0,14,7,-9.5,360.0,-470.0,0.3333333333333333,1.0,-1.6666666666666667,23.0
2023,6,CIN,SEA,17.0,13.0,1,0,7,13,3.0,-155.0,130.0,0.6666666666666666,1.0,-2.3333333333333335,12.333333333333334
2023,6,CHI,MIN,13.0,19.0,0,1,10,7,-3.0,140.0,-166.0,0.3333333333333333,0.3333333333333333,-4.666666666666667,-1.0
2023,6,ATL,WAS,16.0,24.0,0,0,7,10,1.5,-125.0,105.0,0.3333333333333333,0.0,-9.333333333333334,-19.0
2023,6,TEN,BAL,16.0,24.0,0,0,7,7,-5.5,205.0,-250.0,0.3333333333333333,0.3333333333333333,-2.3333333333333335,5.0
2023,6,JAX,IND,37.0,20.0,1,1,7,7,4.0,-205.0,170.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333
2023,6,LAC,DAL,17.0,20.0,0,0,15,8,-1.5,110.0,-130.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,-3.0
2023,7,NO,JAX,24.0,31.0,0,0,4,4,2.5,-148.0,124.0,0.3333333333333333,1.0,3.3333333333333335,12.666666666666666
2023,7,LA,PIT,17.0,24.0,0,0,7,14,3.5,-175.0,145.0,0.6666666666666666,0.6666666666666666,4.666666666666667,-4.0
2023,7,KC,LAC,31.0,17.0,1,1,10,6,5.5,-265.0,215.0,1.0,0.6666666666666666,7.0,2.6666666666666665
2023,7,DEN,GB,19.0,17.0,1,0,10,13,1.5,-118.0,-102.0,0.3333333333333333,0.3333333333333333,-6.0,-5.666666666666667
2023,7,SEA,ARI,20.0,10.0,1,1,7,7,9.5,-455.0,350.0,0.6666666666666666,0.0,9.0,-16.666666666666668
2023,7,TB,ATL,13.0,16.0,0,1,7,7,3.0,-148.0,124.0,0.3333333333333333,0.3333333333333333,-3.6666666666666665,-7.333333333333333
2023,7,PHI,MIA,31.0,17.0,1,0,7,7,3.0,-155.0,130.0,0.6666666666666666,0.6666666666666666,2.0,2.6666666666666665
2023,7,NE,BUF,29.0,25.0,1,1,7,7,-7.5,310.0,-395.0,0.0,0.6666666666666666,-24.333333333333332,9.333333333333334
2023,7,IND,CLE,38.0,39.0,0,0,7,7,-3.5,150.0,-180.0,0.3333333333333333,0.6666666666666666,-5.333333333333333,0.3333333333333333
2023,7,CHI,LV,30.0,12.0,1,0,7,7,-2.5,120.0,-142.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,0.3333333333333333
2023,7,BAL,DET,38.0,6.0,1,0,7,7,3.0,-162.0,136.0,0.6666666666666666,1.0,8.666666666666666,15.333333333333334
2023,7,NYG,WAS,14.0,7.0,1,1,7,7,-3.0,136.0,-162.0,0.0,0.3333333333333333,-13.666666666666666,-5.0
2023,7,MIN,SF,22.0,17.0,1,0,8,8,-7.0,260.0,-325.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,16.333333333333332
2023,8,BUF,TB,24.0,18.0,1,0,4,4,10.0,-485.0,370.0,0.3333333333333333,0.3333333333333333,-1.3333333333333333,0.0
2023,8,CAR,HOU,15.0,13.0,1,0,14,14,-3.0,136.0,-162.0,0.0,0.6666666666666666,-15.666666666666666,9.666666666666666
2023,8,DAL,LA,43.0,20.0,1,0,13,7,6.5,-310.0,250.0,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333
2023,8,GB,MIN,10.0,24.0,0,1,7,6,-1.0,-108.0,-112.0,0.0,0.6666666666666666,-6.666666666666667,1.3333333333333333
2023,8,IND,NO,27.0,38.0,0,0,7,10,-2.0,110.0,-130.0,0.3333333333333333,0.3333333333333333,-3.6666666666666665,6.666666666666667
2023,8,MIA,NE,31.0,17.0,1,1,7,7,7.5,-380.0,300.0,0.6666666666666666,0.3333333333333333,7.333333333333333,-11.333333333333334
2023,8,NYG,NYJ,10.0,13.0,0,0,7,14,-3.0,136.0,-162.0,0.3333333333333333,0.6666666666666666,-4.333333333333333,4.333333333333333
